shipment_id,date,departure_datetime,arrival_datetime,route_id,origin,destination,distance_km,route_complexity,driver_id,driver_experience,driver_rating,vehicle_id,customer_id,warehouse_id,cargo_type,weight_kg,freight_cost_usd,planned_hours,actual_hours,delay_hours,is_delayed,departure_hour,day_of_week,day_name,month,year,is_holiday,is_weekend,weather_score,traffic_index,processing_time_mins,on_time
SHP-010266,2024-02-21,2024-02-21 14:34:00,2024-02-22 06:55:07,R001,Johannesburg,Cape Town,1400,3,DRV-130,17,3.2,TRK-027,CUST-0046,WH002,Perishables,8085.7,1182.45,16.35,16.35,0.0,0,14,2,Wednesday,2,2024,0,0,1.15,1.022,13.7,1
SHP-010267,2024-02-21,2024-02-21 09:49:00,2024-02-22 09:22:43,R001,Johannesburg,Cape Town,1400,3,DRV-021,10,4.7,TRK-055,CUST-0100,WH003,Textiles,1890.9,1171.89,22.83,23.56,0.73,1,9,2,Wednesday,2,2024,0,0,1.15,1.427,14.6,0
SHP-010268,2024-02-21,2024-02-21 14:13:00,2024-02-22 02:44:55,R005,Johannesburg,Port Elizabeth,1060,3,DRV-051,5,4.0,TRK-036,CUST-0051,WH001,Hazardous,11310.2,964.47,12.53,12.53,0.0,0,14,2,Wednesday,2,2024,0,0,1.15,0.964,11.0,1
SHP-010269,2024-02-22,2024-02-22 19:59:00,2024-02-23 06:00:33,R003,Cape Town,Port Elizabeth,770,2,DRV-086,7,4.4,TRK-007,CUST-0016,WH001,Textiles,28000.0,822.53,10.03,10.03,0.0,0,19,3,Thursday,2,2024,0,0,1.0,1.114,14.7,1
SHP-010270,2024-02-22,2024-02-22 16:38:00,2024-02-23 15:05:50,R006,Cape Town,Johannesburg,1400,3,DRV-083,17,4.7,TRK-031,CUST-0161,WH001,Perishables,5896.6,1272.52,22.46,22.46,0.0,0,16,3,Thursday,2,2024,0,0,1.0,1.404,8.8,1
SHP-010271,2024-02-22,2024-02-22 19:33:00,2024-02-23 04:41:56,R002,Johannesburg,Durban,560,2,DRV-072,17,4.8,TRK-051,CUST-0085,WH003,FMCG,28000.0,516.2,7.89,9.15,1.26,1,19,3,Thursday,2,2024,0,0,1.15,1.127,9.7,0
SHP-010272,2024-02-22,2024-02-22 17:00:00,2024-02-23 00:00:36,R010,Johannesburg,Bloemfontein,400,1,DRV-007,17,4.2,TRK-039,CUST-0094,WH003,General Freight,1590.2,310.3,7.01,7.01,0.0,0,17,3,Thursday,2,2024,0,0,1.15,1.402,15.8,1
SHP-010273,2024-02-22,2024-02-22 10:06:00,2024-02-23 05:32:24,R001,Johannesburg,Cape Town,1400,3,DRV-031,9,4.4,TRK-053,CUST-0091,WH002,Automotive Parts,28000.0,1294.89,19.44,19.44,0.0,0,10,3,Thursday,2,2024,0,0,1.15,1.215,14.0,1
SHP-010274,2024-02-22,2024-02-22 21:17:00,2024-02-23 05:53:00,R004,Durban,Bloemfontein,620,3,DRV-120,13,3.5,TRK-011,CUST-0032,WH003,FMCG,1124.2,534.02,8.6,8.6,0.0,0,21,3,Thursday,2,2024,0,0,1.5,1.075,13.2,1
SHP-010275,2024-02-22,2024-02-22 19:37:00,2024-02-23 01:40:18,R010,Johannesburg,Bloemfontein,400,1,DRV-073,20,3.6,TRK-027,CUST-0004,WH002,Electronics,1428.1,431.32,6.06,6.06,0.0,0,19,3,Thursday,2,2024,0,0,1.15,1.211,11.3,1
SHP-010276,2024-02-22,2024-02-22 10:51:00,2024-02-23 01:28:30,R008,Port Elizabeth,Johannesburg,1060,3,DRV-086,7,4.4,TRK-022,CUST-0042,WH002,General Freight,3412.3,878.0,14.62,14.62,0.0,0,10,3,Thursday,2,2024,0,0,1.0,1.125,10.3,1
SHP-010277,2024-02-22,2024-02-22 09:20:00,2024-02-22 19:25:38,R007,Durban,Johannesburg,560,2,DRV-123,16,3.3,TRK-005,CUST-0147,WH003,Textiles,1932.4,465.08,10.09,10.09,0.0,0,9,3,Thursday,2,2024,0,0,1.15,1.442,14.3,1
SHP-010278,2024-02-22,2024-02-22 12:12:00,2024-02-22 19:30:03,R007,Durban,Johannesburg,560,2,DRV-056,13,3.8,TRK-014,CUST-0104,WH003,Textiles,6361.6,548.25,7.3,7.3,0.0,0,12,3,Thursday,2,2024,0,0,1.15,1.043,8.3,1
SHP-010279,2024-02-22,2024-02-22 10:23:00,2024-02-22 20:25:31,R004,Durban,Bloemfontein,620,3,DRV-003,5,4.5,TRK-050,CUST-0066,WH003,Hazardous,8756.3,612.31,9.55,10.04,0.49,1,10,3,Thursday,2,2024,0,0,1.15,1.194,16.3,0
SHP-010280,2024-02-22,2024-02-22 09:58:00,2024-02-22 22:08:04,R003,Cape Town,Port Elizabeth,770,2,DRV-118,13,4.8,TRK-032,CUST-0011,WH002,Perishables,11478.6,724.21,12.17,12.17,0.0,0,9,3,Thursday,2,2024,0,0,1.0,1.352,16.3,1
SHP-010281,2024-02-22,2024-02-22 10:46:00,2024-02-22 19:32:55,R007,Durban,Johannesburg,560,2,DRV-027,4,3.8,TRK-034,CUST-0071,WH002,Electronics,1800.2,435.53,8.16,8.78,0.62,1,10,3,Thursday,2,2024,0,0,1.15,1.166,19.3,0
SHP-010282,2024-02-22,2024-02-22 17:10:00,2024-02-23 04:34:28,R004,Durban,Bloemfontein,620,3,DRV-108,4,3.5,TRK-004,CUST-0156,WH002,Perishables,1883.8,555.77,11.41,11.41,0.0,0,17,3,Thursday,2,2024,0,0,1.15,1.426,15.4,1
SHP-010283,2024-02-23,2024-02-23 05:40:00,2024-02-24 03:12:24,R001,Johannesburg,Cape Town,1400,3,DRV-032,3,4.2,TRK-057,CUST-0046,WH003,Automotive Parts,625.5,1165.28,18.48,21.54,3.06,1,5,4,Friday,2,2024,0,0,1.15,1.155,11.7,0
SHP-010284,2024-02-23,2024-02-23 10:11:00,2024-02-23 21:33:33,R003,Cape Town,Port Elizabeth,770,2,DRV-033,6,4.1,TRK-031,CUST-0112,WH001,Hazardous,4263.6,702.56,11.38,11.38,0.0,0,10,4,Friday,2,2024,0,0,1.0,1.264,19.5,1
SHP-010285,2024-02-23,2024-02-23 07:17:00,2024-02-24 02:23:36,R005,Johannesburg,Port Elizabeth,1060,3,DRV-029,12,3.3,TRK-014,CUST-0166,WH001,General Freight,28000.0,1044.37,19.11,19.11,0.0,0,7,4,Friday,2,2024,0,0,1.15,1.47,13.5,1
SHP-010286,2024-02-23,2024-02-23 15:27:00,2024-02-24 00:16:37,R007,Durban,Johannesburg,560,2,DRV-122,18,4.3,TRK-006,CUST-0108,WH001,General Freight,928.1,479.35,8.83,8.83,0.0,0,15,4,Friday,2,2024,0,0,1.15,1.261,8.8,1
SHP-010287,2024-02-23,2024-02-23 15:07:00,2024-02-24 04:55:43,R007,Durban,Johannesburg,560,2,DRV-034,8,3.3,TRK-011,CUST-0133,WH002,Automotive Parts,3135.8,566.79,9.21,13.81,4.6,1,15,4,Friday,2,2024,0,0,1.15,1.316,12.1,0
SHP-010288,2024-02-23,2024-02-23 11:52:00,2024-02-23 17:43:54,R010,Johannesburg,Bloemfontein,400,1,DRV-040,13,3.5,TRK-030,CUST-0094,WH002,Electronics,992.2,373.7,5.87,5.87,0.0,0,11,4,Friday,2,2024,0,0,1.15,1.173,10.2,1
SHP-010289,2024-02-23,2024-02-23 10:03:00,2024-02-24 02:38:16,R008,Port Elizabeth,Johannesburg,1060,3,DRV-013,11,3.6,TRK-006,CUST-0053,WH003,Perishables,15952.6,1001.68,16.59,16.59,0.0,0,10,4,Friday,2,2024,0,0,1.0,1.276,16.0,1
SHP-010290,2024-02-23,2024-02-23 08:23:00,2024-02-23 21:43:49,R003,Cape Town,Port Elizabeth,770,2,DRV-050,8,5.0,TRK-050,CUST-0090,WH001,Automotive Parts,6820.6,697.75,13.35,13.35,0.0,0,8,4,Friday,2,2024,0,0,1.0,1.483,8.7,1
SHP-010291,2024-02-23,2024-02-23 08:30:00,2024-02-24 05:06:46,R005,Johannesburg,Port Elizabeth,1060,3,DRV-033,6,4.1,TRK-030,CUST-0154,WH002,Textiles,28000.0,1024.7,19.12,20.61,1.49,1,8,4,Friday,2,2024,0,0,1.15,1.471,14.5,0
SHP-010292,2024-02-23,2024-02-23 08:46:00,2024-02-24 02:45:24,R007,Durban,Johannesburg,560,2,DRV-051,5,4.0,TRK-017,CUST-0077,WH003,Hazardous,978.2,458.03,10.71,17.99,7.28,1,8,4,Friday,2,2024,0,0,1.15,1.53,20.5,0
SHP-010293,2024-02-23,2024-02-23 18:24:00,2024-02-24 04:31:44,R002,Johannesburg,Durban,560,2,DRV-008,18,3.4,TRK-007,CUST-0086,WH002,FMCG,569.4,479.3,10.13,10.13,0.0,0,18,4,Friday,2,2024,0,0,1.15,1.447,16.1,1
SHP-010294,2024-02-23,2024-02-23 16:51:00,2024-02-24 03:32:20,R002,Johannesburg,Durban,560,2,DRV-033,6,4.1,TRK-013,CUST-0198,WH001,Hazardous,9568.3,479.22,10.69,10.69,0.0,0,16,4,Friday,2,2024,0,0,1.15,1.527,9.0,1
SHP-010295,2024-02-23,2024-02-23 17:27:00,2024-02-24 01:58:30,R010,Johannesburg,Bloemfontein,400,1,DRV-043,11,3.4,TRK-008,CUST-0108,WH001,Hazardous,500.0,330.57,7.26,8.53,1.27,1,17,4,Friday,2,2024,0,0,1.5,1.451,9.3,0
SHP-010296,2024-02-24,2024-02-24 14:41:00,2024-02-25 09:35:07,R006,Cape Town,Johannesburg,1400,3,DRV-002,9,3.5,TRK-030,CUST-0046,WH003,Perishables,2345.0,1213.28,17.39,18.9,1.51,1,14,5,Saturday,2,2024,0,1,1.0,1.087,16.6,0
SHP-010297,2024-02-24,2024-02-24 15:53:00,2024-02-25 04:46:16,R009,Bloemfontein,Cape Town,1000,2,DRV-036,18,3.4,TRK-037,CUST-0189,WH001,Textiles,5328.8,919.98,12.89,12.89,0.0,0,15,5,Saturday,2,2024,0,1,1.15,1.074,14.4,1
SHP-010298,2024-02-24,2024-02-24 09:59:00,2024-02-25 02:29:50,R001,Johannesburg,Cape Town,1400,3,DRV-128,19,4.0,TRK-059,CUST-0181,WH001,General Freight,2474.4,1199.45,15.5,16.51,1.01,1,9,5,Saturday,2,2024,0,1,1.15,0.969,10.7,0
SHP-010299,2024-02-24,2024-02-24 21:21:00,2024-02-25 02:43:12,R010,Johannesburg,Bloemfontein,400,1,DRV-009,18,3.8,TRK-015,CUST-0153,WH002,General Freight,10808.8,436.95,5.37,5.37,0.0,0,21,5,Saturday,2,2024,0,1,1.15,1.074,6.3,1
SHP-010300,2024-02-24,2024-02-24 18:45:00,2024-02-25 08:07:37,R005,Johannesburg,Port Elizabeth,1060,3,DRV-074,1,3.2,TRK-023,CUST-0126,WH001,FMCG,3489.4,972.22,13.38,13.38,0.0,0,18,5,Saturday,2,2024,0,1,1.15,1.029,11.9,1
SHP-010301,2024-02-24,2024-02-24 02:18:00,2024-02-24 10:19:26,R004,Durban,Bloemfontein,620,3,DRV-091,11,3.0,TRK-005,CUST-0111,WH002,Electronics,3411.9,499.8,8.02,8.02,0.0,0,2,5,Saturday,2,2024,0,1,1.15,1.003,12.0,1
SHP-010302,2024-02-24,2024-02-24 09:13:00,2024-02-24 16:41:58,R007,Durban,Johannesburg,560,2,DRV-072,17,4.8,TRK-036,CUST-0118,WH003,Perishables,7708.7,556.57,7.48,7.48,0.0,0,9,5,Saturday,2,2024,0,1,1.15,1.069,18.4,1
SHP-010303,2024-02-24,2024-02-24 02:00:00,2024-02-24 10:36:00,R004,Durban,Bloemfontein,620,3,DRV-043,11,3.4,TRK-056,CUST-0092,WH003,General Freight,6761.6,600.6,7.96,8.6,0.64,1,2,5,Saturday,2,2024,0,1,1.15,0.995,15.3,0
SHP-010304,2024-02-24,2024-02-24 12:37:00,2024-02-24 22:56:04,R002,Johannesburg,Durban,560,2,DRV-070,5,3.7,TRK-022,CUST-0167,WH002,Textiles,7578.8,517.31,6.82,10.32,3.5,1,12,5,Saturday,2,2024,0,1,1.15,0.974,18.2,0
SHP-010305,2024-02-24,2024-02-24 11:08:00,2024-02-24 19:39:22,R002,Johannesburg,Durban,560,2,DRV-093,8,3.0,TRK-002,CUST-0071,WH001,Textiles,1051.6,536.24,6.78,8.52,1.74,1,11,5,Saturday,2,2024,0,1,1.15,0.969,11.7,0
SHP-010306,2024-02-24,2024-02-24 18:43:00,2024-02-25 11:58:21,R006,Cape Town,Johannesburg,1400,3,DRV-049,19,3.8,TRK-052,CUST-0157,WH001,Automotive Parts,6405.6,1273.15,15.22,17.26,2.04,1,18,5,Saturday,2,2024,0,1,1.0,0.951,17.7,0
SHP-010307,2024-02-24,2024-02-24 09:24:00,2024-02-24 22:46:37,R008,Port Elizabeth,Johannesburg,1060,3,DRV-099,19,4.2,TRK-014,CUST-0026,WH001,Perishables,3756.9,930.64,13.38,13.38,0.0,0,9,5,Saturday,2,2024,0,1,1.0,1.029,16.6,1
SHP-010308,2024-02-24,2024-02-24 11:57:00,2024-02-25 01:00:07,R008,Port Elizabeth,Johannesburg,1060,3,DRV-082,18,3.3,TRK-026,CUST-0132,WH002,FMCG,16769.3,910.77,13.05,13.05,0.0,0,11,5,Saturday,2,2024,0,1,1.0,1.004,19.4,1
SHP-010309,2024-02-24,2024-02-24 15:27:00,2024-02-25 08:16:55,R001,Johannesburg,Cape Town,1400,3,DRV-038,2,3.5,TRK-019,CUST-0001,WH003,Hazardous,19822.7,1322.93,16.83,16.83,0.0,0,15,5,Saturday,2,2024,0,1,1.15,1.052,19.5,1
SHP-010310,2024-02-24,2024-02-24 07:07:00,2024-02-24 21:14:51,R008,Port Elizabeth,Johannesburg,1060,3,DRV-026,3,4.7,TRK-039,CUST-0095,WH001,Automotive Parts,2698.7,974.61,14.13,14.13,0.0,0,7,5,Saturday,2,2024,0,1,1.0,1.087,12.4,1
SHP-010311,2024-02-24,2024-02-24 15:32:00,2024-02-25 04:48:22,R005,Johannesburg,Port Elizabeth,1060,3,DRV-101,14,3.4,TRK-027,CUST-0178,WH001,General Freight,500.0,874.39,13.27,13.27,0.0,0,15,5,Saturday,2,2024,0,1,1.15,1.021,9.7,1
SHP-010312,2024-02-24,2024-02-24 15:30:00,2024-02-24 22:52:40,R002,Johannesburg,Durban,560,2,DRV-067,4,4.7,TRK-037,CUST-0153,WH001,Hazardous,21208.1,560.62,7.38,7.38,0.0,0,15,5,Saturday,2,2024,0,1,1.15,1.054,11.6,1
SHP-010313,2024-02-24,2024-02-24 13:43:00,2024-02-25 09:37:00,R001,Johannesburg,Cape Town,1400,3,DRV-033,6,4.1,TRK-016,CUST-0022,WH001,Electronics,3816.7,1301.27,16.48,19.9,3.42,1,13,5,Saturday,2,2024,0,1,1.15,1.03,17.3,0
SHP-010314,2024-02-24,2024-02-24 18:08:00,2024-02-25 02:44:46,R003,Cape Town,Port Elizabeth,770,2,DRV-063,14,3.3,TRK-022,CUST-0199,WH003,Automotive Parts,15280.2,660.52,8.61,8.61,0.0,0,18,5,Saturday,2,2024,0,1,1.0,0.957,14.6,1
SHP-010315,2024-02-25,2024-02-25 16:35:00,2024-02-26 05:55:16,R008,Port Elizabeth,Johannesburg,1060,3,DRV-122,18,4.3,TRK-052,CUST-0087,WH002,General Freight,2065.6,946.34,13.34,13.34,0.0,0,16,6,Sunday,2,2024,0,1,1.0,1.026,15.8,1
SHP-010316,2024-02-25,2024-02-25 07:17:00,2024-02-25 15:39:33,R004,Durban,Bloemfontein,620,3,DRV-094,2,3.5,TRK-053,CUST-0144,WH003,Automotive Parts,8816.5,615.34,8.38,8.38,0.0,0,7,6,Sunday,2,2024,0,1,1.15,1.047,16.7,1
SHP-010317,2024-02-25,2024-02-25 15:39:00,2024-02-25 21:54:18,R010,Johannesburg,Bloemfontein,400,1,DRV-129,17,3.3,TRK-045,CUST-0018,WH003,Perishables,917.0,431.92,5.43,6.25,0.82,1,15,6,Sunday,2,2024,0,1,1.15,1.087,18.3,0
SHP-010318,2024-02-25,2024-02-25 19:12:00,2024-02-26 08:15:54,R008,Port Elizabeth,Johannesburg,1060,3,DRV-047,18,4.1,TRK-009,CUST-0083,WH002,Electronics,500.0,973.44,13.06,13.06,0.0,0,19,6,Sunday,2,2024,0,1,1.0,1.005,10.4,1
SHP-010319,2024-02-25,2024-02-25 14:59:00,2024-02-26 03:42:55,R009,Bloemfontein,Cape Town,1000,2,DRV-006,3,3.4,TRK-023,CUST-0082,WH001,Perishables,4155.3,934.26,12.73,12.73,0.0,0,14,6,Sunday,2,2024,0,1,1.15,1.061,14.9,1
SHP-010320,2024-02-25,2024-02-25 21:04:00,2024-02-26 11:18:06,R008,Port Elizabeth,Johannesburg,1060,3,DRV-128,19,4.0,TRK-021,CUST-0120,WH001,Electronics,522.3,907.47,14.23,14.23,0.0,0,21,6,Sunday,2,2024,0,1,1.0,1.095,18.2,1
SHP-010321,2024-02-26,2024-02-26 11:20:00,2024-02-26 22:44:43,R009,Bloemfontein,Cape Town,1000,2,DRV-018,2,4.5,TRK-037,CUST-0189,WH002,Textiles,12140.1,946.45,11.41,11.41,0.0,0,11,0,Monday,2,2024,0,0,1.15,0.951,21.6,1
SHP-010322,2024-02-26,2024-02-26 12:01:00,2024-02-26 19:42:34,R007,Durban,Johannesburg,560,2,DRV-019,18,3.2,TRK-018,CUST-0161,WH003,Perishables,11413.3,515.82,7.69,7.69,0.0,0,12,0,Monday,2,2024,0,0,1.15,1.099,11.1,1
SHP-010323,2024-02-26,2024-02-26 08:05:00,2024-02-26 14:40:06,R010,Johannesburg,Bloemfontein,400,1,DRV-095,2,4.7,TRK-010,CUST-0081,WH002,Automotive Parts,1358.9,340.39,6.58,6.58,0.0,0,8,0,Monday,2,2024,0,0,1.15,1.317,12.3,1
SHP-010324,2024-02-26,2024-02-26 12:32:00,2024-02-26 19:55:56,R002,Johannesburg,Durban,560,2,DRV-068,10,4.7,TRK-034,CUST-0060,WH002,General Freight,28000.0,530.55,7.4,7.4,0.0,0,12,0,Monday,2,2024,0,0,1.15,1.057,14.2,1
SHP-010325,2024-02-26,2024-02-26 05:50:00,2024-02-26 21:18:19,R001,Johannesburg,Cape Town,1400,3,DRV-102,4,4.3,TRK-020,CUST-0065,WH001,Automotive Parts,5477.0,1275.07,15.47,15.47,0.0,0,5,0,Monday,2,2024,0,0,1.15,0.967,19.5,1
SHP-010326,2024-02-26,2024-02-26 15:27:00,2024-02-27 07:44:16,R005,Johannesburg,Port Elizabeth,1060,3,DRV-067,4,4.7,TRK-025,CUST-0115,WH002,Automotive Parts,14018.2,966.85,16.2,16.29,0.09,1,15,0,Monday,2,2024,0,0,1.15,1.246,8.5,0
SHP-010327,2024-02-26,2024-02-26 16:36:00,2024-02-27 10:31:08,R008,Port Elizabeth,Johannesburg,1060,3,DRV-023,12,4.2,TRK-043,CUST-0077,WH002,Textiles,9132.7,1017.52,17.2,17.92,0.72,1,16,0,Monday,2,2024,0,0,1.0,1.323,17.8,0
SHP-010328,2024-02-26,2024-02-26 14:13:00,2024-02-27 07:22:28,R006,Cape Town,Johannesburg,1400,3,DRV-043,11,3.4,TRK-006,CUST-0124,WH002,Automotive Parts,3882.5,1247.55,15.57,17.16,1.59,1,14,0,Monday,2,2024,0,0,1.0,0.973,17.0,0
SHP-010329,2024-02-26,2024-02-26 14:04:00,2024-02-27 03:08:40,R008,Port Elizabeth,Johannesburg,1060,3,DRV-116,8,3.3,TRK-047,CUST-0074,WH003,Textiles,11645.8,1009.69,13.08,13.08,0.0,0,14,0,Monday,2,2024,0,0,1.0,1.006,9.3,1
SHP-010330,2024-02-26,2024-02-26 07:19:00,2024-02-26 16:50:37,R007,Durban,Johannesburg,560,2,DRV-091,11,3.0,TRK-036,CUST-0006,WH003,FMCG,536.7,493.69,9.53,9.53,0.0,0,7,0,Monday,2,2024,0,0,1.15,1.361,17.3,1
SHP-010331,2024-02-26,2024-02-26 11:56:00,2024-02-27 04:30:33,R006,Cape Town,Johannesburg,1400,3,DRV-049,19,3.8,TRK-039,CUST-0139,WH001,FMCG,1339.1,1182.01,16.58,16.58,0.0,0,11,0,Monday,2,2024,0,0,1.0,1.036,7.3,1
SHP-010332,2024-02-26,2024-02-26 09:09:00,2024-02-27 01:00:50,R009,Bloemfontein,Cape Town,1000,2,DRV-030,12,3.4,TRK-039,CUST-0108,WH003,Electronics,16838.0,861.96,15.86,15.86,0.0,0,9,0,Monday,2,2024,0,0,1.15,1.322,9.9,1
SHP-010333,2024-02-26,2024-02-26 17:39:00,2024-02-27 06:15:00,R003,Cape Town,Port Elizabeth,770,2,DRV-044,16,3.8,TRK-013,CUST-0085,WH001,Electronics,1944.9,733.2,12.6,12.6,0.0,0,17,0,Monday,2,2024,0,0,1.0,1.4,21.9,1
SHP-010334,2024-02-26,2024-02-26 04:25:00,2024-02-26 09:30:06,R010,Johannesburg,Bloemfontein,400,1,DRV-008,18,3.4,TRK-026,CUST-0054,WH003,Automotive Parts,670.7,429.59,5.08,5.08,0.0,0,4,0,Monday,2,2024,0,0,1.15,1.017,9.0,1
SHP-010335,2024-02-26,2024-02-26 15:14:00,2024-02-26 23:07:20,R002,Johannesburg,Durban,560,2,DRV-030,12,3.4,TRK-053,CUST-0147,WH003,Automotive Parts,2830.9,565.38,7.89,7.89,0.0,0,15,0,Monday,2,2024,0,0,1.15,1.127,13.0,1
SHP-010336,2024-02-26,2024-02-26 16:13:00,2024-02-27 05:36:38,R003,Cape Town,Port Elizabeth,770,2,DRV-058,18,4.7,TRK-028,CUST-0193,WH003,Automotive Parts,9105.0,740.92,12.38,13.39,1.01,1,16,0,Monday,2,2024,0,0,1.0,1.376,6.3,0
SHP-010337,2024-02-26,2024-02-26 09:02:00,2024-02-26 21:06:48,R010,Johannesburg,Bloemfontein,400,1,DRV-063,14,3.3,TRK-044,CUST-0037,WH002,General Freight,9919.0,364.65,7.25,12.08,4.83,1,9,0,Monday,2,2024,0,0,1.15,1.45,13.5,0
SHP-010338,2024-02-26,2024-02-26 14:27:00,2024-02-27 04:41:06,R008,Port Elizabeth,Johannesburg,1060,3,DRV-074,1,3.2,TRK-017,CUST-0137,WH003,Electronics,6955.9,1010.18,14.23,14.23,0.0,0,14,0,Monday,2,2024,0,0,1.0,1.095,17.7,1
SHP-010339,2024-02-26,2024-02-26 15:52:00,2024-02-27 02:07:03,R003,Cape Town,Port Elizabeth,770,2,DRV-037,11,4.7,TRK-025,CUST-0179,WH001,Electronics,1486.9,624.31,10.25,10.25,0.0,0,15,0,Monday,2,2024,0,0,1.0,1.139,15.1,1
SHP-010340,2024-02-26,2024-02-26 09:10:00,2024-02-27 03:52:25,R005,Johannesburg,Port Elizabeth,1060,3,DRV-076,10,3.5,TRK-018,CUST-0045,WH001,Textiles,11330.5,964.9,18.71,18.71,0.0,0,9,0,Monday,2,2024,0,0,1.15,1.439,20.2,1
SHP-010341,2024-02-26,2024-02-26 08:36:00,2024-02-26 23:21:21,R004,Durban,Bloemfontein,620,3,DRV-107,11,4.6,TRK-056,CUST-0124,WH001,General Freight,2600.1,493.3,11.54,14.76,3.22,1,8,0,Monday,2,2024,0,0,1.5,1.442,21.3,0
SHP-010342,2024-02-26,2024-02-26 16:32:00,2024-02-27 15:10:24,R001,Johannesburg,Cape Town,1400,3,DRV-094,2,3.5,TRK-031,CUST-0043,WH001,Hazardous,500.0,1152.79,22.64,22.64,0.0,0,16,0,Monday,2,2024,0,0,1.15,1.415,16.3,1
SHP-010343,2024-02-27,2024-02-27 05:20:00,2024-02-27 15:19:31,R007,Durban,Johannesburg,560,2,DRV-043,11,3.4,TRK-050,CUST-0090,WH003,Electronics,3680.1,505.1,6.83,9.99,3.16,1,5,1,Tuesday,2,2024,0,0,1.15,0.976,15.8,0
SHP-010344,2024-02-27,2024-02-27 14:06:00,2024-02-28 06:29:02,R006,Cape Town,Johannesburg,1400,3,DRV-037,11,4.7,TRK-050,CUST-0016,WH003,FMCG,4088.2,1235.59,16.38,16.38,0.0,0,14,1,Tuesday,2,2024,0,0,1.0,1.024,14.8,1
SHP-010345,2024-02-27,2024-02-27 03:38:00,2024-02-27 19:13:02,R006,Cape Town,Johannesburg,1400,3,DRV-056,13,3.8,TRK-052,CUST-0145,WH003,Perishables,28000.0,1236.16,15.58,15.58,0.0,0,3,1,Tuesday,2,2024,0,0,1.0,0.974,12.5,1
SHP-010346,2024-02-27,2024-02-27 07:46:00,2024-02-27 20:34:57,R003,Cape Town,Port Elizabeth,770,2,DRV-078,3,3.2,TRK-017,CUST-0040,WH001,Perishables,1333.7,633.94,12.82,12.82,0.0,0,7,1,Tuesday,2,2024,0,0,1.0,1.424,21.3,1
SHP-010347,2024-02-27,2024-02-27 10:13:00,2024-02-27 16:16:18,R010,Johannesburg,Bloemfontein,400,1,DRV-017,12,4.2,TRK-059,CUST-0099,WH001,General Freight,9247.6,442.35,6.06,6.06,0.0,0,10,1,Tuesday,2,2024,0,0,1.15,1.211,21.7,1
SHP-010348,2024-02-27,2024-02-27 13:52:00,2024-02-27 21:18:52,R007,Durban,Johannesburg,560,2,DRV-060,4,4.4,TRK-044,CUST-0015,WH001,Perishables,13854.4,555.6,7.45,7.45,0.0,0,13,1,Tuesday,2,2024,0,0,1.15,1.064,8.7,1
SHP-010349,2024-02-27,2024-02-27 13:54:00,2024-02-27 23:22:37,R003,Cape Town,Port Elizabeth,770,2,DRV-002,9,3.5,TRK-005,CUST-0001,WH002,FMCG,10662.2,786.22,9.48,9.48,0.0,0,13,1,Tuesday,2,2024,0,0,1.0,1.053,10.1,1
SHP-010350,2024-02-27,2024-02-27 13:32:00,2024-02-28 02:44:28,R008,Port Elizabeth,Johannesburg,1060,3,DRV-013,11,3.6,TRK-028,CUST-0037,WH001,Hazardous,4958.8,988.97,13.21,13.21,0.0,0,13,1,Tuesday,2,2024,0,0,1.0,1.016,13.7,1
SHP-010351,2024-02-27,2024-02-27 09:36:00,2024-02-28 09:12:21,R001,Johannesburg,Cape Town,1400,3,DRV-056,13,3.8,TRK-031,CUST-0127,WH001,Textiles,5907.3,1228.82,21.94,23.61,1.67,1,9,1,Tuesday,2,2024,0,0,1.15,1.371,6.3,0
SHP-010352,2024-02-27,2024-02-27 13:31:00,2024-02-27 20:29:44,R007,Durban,Johannesburg,560,2,DRV-114,18,4.7,TRK-060,CUST-0182,WH002,Electronics,7079.1,583.44,6.98,6.98,0.0,0,13,1,Tuesday,2,2024,0,0,1.15,0.997,14.4,1
SHP-010353,2024-02-27,2024-02-27 18:15:00,2024-02-28 03:36:32,R002,Johannesburg,Durban,560,2,DRV-094,2,3.5,TRK-041,CUST-0109,WH001,Perishables,9204.7,479.97,9.36,9.36,0.0,0,18,1,Tuesday,2,2024,0,0,1.15,1.337,17.2,1
SHP-010354,2024-02-27,2024-02-27 04:56:00,2024-02-27 12:24:08,R007,Durban,Johannesburg,560,2,DRV-112,3,3.9,TRK-010,CUST-0100,WH003,FMCG,500.0,444.79,7.47,7.47,0.0,0,4,1,Tuesday,2,2024,0,0,1.15,1.067,12.1,1
SHP-010355,2024-02-28,2024-02-28 09:16:00,2024-02-28 19:10:10,R007,Durban,Johannesburg,560,2,DRV-129,17,3.3,TRK-008,CUST-0169,WH003,Hazardous,16138.5,618.69,9.79,9.9,0.11,1,9,2,Wednesday,2,2024,0,0,1.15,1.399,12.4,0
SHP-010356,2024-02-28,2024-02-28 17:47:00,2024-02-29 16:33:04,R006,Cape Town,Johannesburg,1400,3,DRV-037,11,4.7,TRK-059,CUST-0168,WH003,FMCG,2006.6,1191.89,22.77,22.77,0.0,0,17,2,Wednesday,2,2024,0,0,1.0,1.423,5.0,1
